Location ID,customerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
ONUODG9539,4283-IVYCI,1,United States,California,Sacramento,95832,"38.445939, -121.496855",38.445939,-121.496855
SPCAYN4711,1866-OBPNR,1,United States,California,Sacramento,95833,"38.619049, -121.517552",38.619049,-121.517552
NOOTXO4435,8205-MQUGY,1,United States,California,Sacramento,95834,"38.646209, -121.52446",38.646209,-121.52446
YBBBXM9676,8970-ANWXO,1,United States,California,Sacramento,95835,"38.685069, -121.543709",38.685069,-121.543709
HMXAYR5318,9480-BQJEI,1,United States,California,Sacramento,95837,"38.691607, -121.602284",38.691607,-121.602284
LVXRXN5459,6979-TNDEU,1,United States,California,Sacramento,95841,"38.660442, -121.346321",38.660442,-121.346321
YDMISZ7997,9777-WJJPR,1,United States,California,Sacramento,95842,"38.687367, -121.34848",38.687367,-121.34848
DDHWSC3763,9495-SKLKD,1,United States,California,Marysville,95901,"39.19514, -121.503883",39.19514,-121.503883
DMGJPY8968,5067-DGXLL,1,United States,California,Alleghany,95910,"39.467828, -120.841386",39.467828,-120.841386
KRFTVP8992,6281-FKEWS,1,United States,California,Berry Creek,95916,"39.657228, -121.37778",39.657228,-121.37778
YJADIZ1893,8898-KASCD,1,United States,California,Biggs,95917,"39.457388, -121.818201",39.457388,-121.818201
JLXBLZ1133,9242-TKFSV,1,United States,California,Browns Valley,95918,"39.292334, -121.320597",39.292334,-121.320597
KKUEMZ1121,0743-HNPFG,1,United States,California,Butte City,95920,"39.449794, -121.936372",39.449794,-121.936372
JMCILQ3137,5035-PGZXH,1,United States,California,Chico,95926,"39.745712, -121.84333",39.745712,-121.84333
UEHAWW2521,8695-WDYEA,1,United States,California,Chico,95928,"39.681488, -121.83721",39.681488,-121.83721
DSYKDE7488,6543-JXSOO,1,United States,California,Clipper Mills,95930,"39.562239, -121.14836",39.562239,-121.14836
KAPEYH2733,8605-ITULD,1,United States,California,Crescent Mills,95934,"40.080342, -120.957805",40.080342,-120.957805
DHYCRV1674,6416-YJTTB,1,United States,California,Downieville,95936,"39.578792, -120.780786",39.578792,-120.780786
RGVGHW4836,4472-VESGY,1,United States,California,Durham,95938,"39.607831, -121.777959",39.607831,-121.777959
AUFBPY7992,3195-TQDZX,1,United States,California,Elk Creek,95939,"39.53222, -122.594879",39.53222,-122.594879
AJNKFL4846,3128-YOVTD,1,United States,California,Forbestown,95941,"39.531028, -121.24807",39.531028,-121.24807
OIQGXH5548,7041-TXQJH,1,United States,California,Goodyears Bar,95944,"39.564113, -120.868836",39.564113,-120.868836
MMDKRY9297,5014-GSOUQ,1,United States,California,Grass Valley,95945,"39.194539, -120.988066",39.194539,-120.988066
MUJKOD1214,5724-BIDBU,1,United States,California,Penn Valley,95946,"39.203817, -121.19584",39.203817,-121.19584
HLHWQE1629,1769-GRUIK,1,United States,California,Gridley,95948,"39.346898, -121.759537",39.346898,-121.759537
VGBJIQ3256,8819-WFGGJ,1,United States,California,Grimes,95950,"39.033058, -121.895718",39.033058,-121.895718
XBAJBI6554,7427-AUFPY,1,United States,California,Hamilton City,95951,"39.732767, -122.042298",39.732767,-122.042298
NJRADO5696,7898-PDWQE,1,United States,California,Maxwell,95955,"39.281194, -122.226568",39.281194,-122.226568
KDKUMS5335,9972-EWRJS,1,United States,California,Meadow Valley,95956,"39.937017, -121.058043",39.937017,-121.058043
MXHTUZ2118,9314-IJWSQ,1,United States,California,Meridian,95957,"39.068071, -121.832638",39.068071,-121.832638
DHQOER3528,5799-JRCZO,1,United States,California,North San Juan,95960,"39.423046, -120.984472",39.423046,-120.984472
TANHHC4274,1921-KYSAY,1,United States,California,Olivehurst,95961,"39.082568, -121.55325",39.082568,-121.55325
SCRMRP8547,6198-RTPMF,1,United States,California,Oregon House,95962,"39.342587, -121.249833",39.342587,-121.249833
YNGLOG2948,2924-KHUVI,1,United States,California,Orland,95963,"39.748037, -122.302169",39.748037,-122.302169
DFJNMQ5649,1925-GMVBW,1,United States,California,Oroville,95965,"39.624561, -121.552866",39.624561,-121.552866
PSERSS8413,6184-DYUOB,1,United States,California,Palermo,95968,"39.435756, -121.552071",39.435756,-121.552071
BJHQHC6617,9207-ZPANB,1,United States,California,Paradise,95969,"39.69676, -121.644379",39.69676,-121.644379
DRHLPI6121,9327-QSDED,1,United States,California,Quincy,95971,"39.971228, -121.041166",39.971228,-121.041166
IVKHJN4678,1656-DRSMG,1,United States,California,Chico,95973,"39.903272, -121.843567",39.903272,-121.843567
LCHTEW8548,3012-VFFMN,1,United States,California,Richvale,95974,"39.495768, -121.747472",39.495768,-121.747472
NUQJZI8714,2984-AFWNC,1,United States,California,Rough And Ready,95975,"39.225634, -121.156163",39.225634,-121.156163
NIQHZH3163,0640-YJTPY,1,United States,California,Smartville,95977,"39.176595, -121.291692",39.176595,-121.291692
DAEFBP3257,8096-LOIST,1,United States,California,Stirling City,95978,"39.904002, -121.527823",39.904002,-121.527823
MPNAJJ5315,9764-REAFF,1,United States,California,Stonyford,95979,"39.288127, -122.415841",39.288127,-122.415841
MLLJBT1672,7107-UBYKY,1,United States,California,Sutter,95982,"39.172777, -121.805845",39.172777,-121.805845
YBPKRW5465,4881-GQJTW,1,United States,California,Taylorsville,95983,"40.053684, -120.743116",40.053684,-120.743116
BKOVKL9162,7876-DNYAP,1,United States,California,Washington,95986,"39.34128, -120.786867",39.34128,-120.786867
EFSPFP4428,2882-WDTBA,1,United States,California,Willows,95988,"39.493991, -122.286363",39.493991,-122.286363
EAMWOK4313,2091-GPPIQ,1,United States,California,Yuba City,95991,"39.02741, -121.614982",39.02741,-121.614982
BJRZRP5344,5071-FBJFS,1,United States,California,Redding,96001,"40.587919, -122.464732",40.587919,-122.464732
KSUIZN4166,2796-UUZZO,1,United States,California,Redding,96002,"40.527834, -122.318749",40.527834,-122.318749
AFOFLV8224,2429-AYKKO,1,United States,California,Redding,96003,"40.677649, -122.29467",40.677649,-122.29467
XWJOHK7149,9798-OPFEM,1,United States,California,Adin,96006,"41.171578, -120.913161",41.171578,-120.913161
KICGHK6399,3794-NFNCH,1,United States,California,Bella Vista,96008,"40.722733, -122.109666",40.722733,-122.109666
CGUTBE1395,5193-QLVZB,1,United States,California,Bieber,96009,"41.083464, -121.107929",41.083464,-121.107929
AQKUBL8558,7114-AEOZE,1,United States,California,Big Bar,96010,"40.775272, -123.287414",40.775272,-123.287414
OIJWXE1759,5522-NYKPB,1,United States,California,Burney,96013,"40.946785, -121.719489",40.946785,-121.719489
MNSMVL2778,6518-KZXCB,1,United States,California,Cassel,96016,"40.936285, -121.572692",40.936285,-121.572692
ZDVGJK3398,2245-ADZFJ,1,United States,California,Castella,96017,"41.121108, -122.336613",41.121108,-122.336613
HCNMIC4547,7776-QGYJC,1,United States,California,Shasta Lake,96019,"40.692523, -122.369876",40.692523,-122.369876
CVPTTS4138,9313-QOLTZ,1,United States,California,Chester,96020,"40.243494, -121.154733",40.243494,-121.154733
SSATPC6124,4672-FOTSD,1,United States,California,Dorris,96023,"41.949216, -122.050062",41.949216,-122.050062
RWNFRG8983,9818-XQCUV,1,United States,California,Dunsmuir,96025,"41.212695, -122.392067",41.212695,-122.392067
XSSQMJ1512,7338-ERIVA,1,United States,California,Etna,96027,"41.405193, -123.008567",41.405193,-123.008567
IPBLVQ6133,8259-NFJTV,1,United States,California,Flournoy,96029,"39.84784, -122.544556",39.84784,-122.544556
TEYMTL8885,6968-GMKPR,1,United States,California,French Gulch,96033,"40.740138, -122.587476",40.740138,-122.587476
BFCKNY7263,4751-ERMAN,1,United States,California,Gazelle,96034,"41.411315, -122.697236",41.411315,-122.697236
VKZTGS3699,1436-ZMJAN,1,United States,California,Gerber,96035,"40.03194, -122.176023",40.03194,-122.176023
PBMBLF7364,0799-DDIHE,1,United States,California,Grenada,96038,"41.599978, -122.539381",41.599978,-122.539381
WOKLTN4934,3070-FNFZQ,1,United States,California,Happy Camp,96039,"41.831901, -123.487478",41.831901,-123.487478
RJIMWN9271,2812-SFXMJ,1,United States,California,Hat Creek,96040,"40.789799, -121.474529",40.789799,-121.474529
LJFJOD5954,5014-WUQMG,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696
VLSXXM4223,5312-TSZVC,1,United States,California,Hyampom,96046,"40.648024, -123.465088",40.648024,-123.465088
RNPFYW6563,2782-JEEBU,1,United States,California,Los Molinos,96055,"40.059385, -122.091481",40.059385,-122.091481
PFEJYR7786,5127-BZENZ,1,United States,California,Mcarthur,96056,"41.10831, -121.360362",41.10831,-121.360362
JROQGG5892,2720-FVBQP,1,United States,California,Mccloud,96057,"41.251322, -122.105209",41.251322,-122.105209
RKTTHN1622,4522-XRWWI,1,United States,California,Manton,96059,"40.426679, -121.850421",40.426679,-121.850421
CRHAFP7987,3766-EJLFL,1,United States,California,Mill Creek,96061,"40.331975, -121.460674",40.331975,-121.460674
RXLZCZ5245,5939-SXWHM,1,United States,California,Millville,96062,"40.531257, -122.148139",40.531257,-122.148139
UDWXZT2429,7643-RCHXS,1,United States,California,Montgomery Creek,96065,"40.877552, -121.885884",40.877552,-121.885884
VLSHBN8977,8246-SHFGA,1,United States,California,Mount Shasta,96067,"41.33832, -122.290756",41.33832,-122.290756
SNZDRG7448,0620-XEFWH,1,United States,California,Oak Run,96069,"40.689243, -122.037023",40.689243,-122.037023
FZPOSY9289,6485-QXWWE,1,United States,California,Old Station,96071,"40.656287, -121.428965",40.656287,-121.428965
ILDDRD7295,7321-VGNKU,1,United States,California,Paskenta,96074,"39.884395, -122.587513",39.884395,-122.587513
CQVMAP5378,5327-CNLUQ,1,United States,California,Paynes Creek,96075,"40.343213, -121.815412",40.343213,-121.815412
MXNSYO9777,7552-KEYGT,1,United States,California,Platina,96076,"40.367964, -122.937379",40.367964,-122.937379
IGSBMZ2117,5816-JMLGY,1,United States,California,Red Bluff,96080,"40.186772, -122.388361",40.186772,-122.388361
ROZOBY3588,2927-QRRQV,1,United States,California,Scott Bar,96085,"41.737962, -123.07557",41.737962,-123.07557
WILXKC9269,6265-SXWBU,1,United States,California,Shingletown,96088,"40.497441, -121.827524",40.497441,-121.827524
BXMGXD1962,7941-RCJOW,1,United States,California,Tehama,96090,"40.021787, -122.127576",40.021787,-122.127576
QACXSM1984,2387-KDZQY,1,United States,California,Weaverville,96093,"40.759401, -122.939337",40.759401,-122.939337
GSHBGP9562,3584-WKTTW,1,United States,California,Weed,96094,"41.465121, -122.380947",41.465121,-122.380947
ZGUAAW7953,3399-BMLVW,1,United States,California,Whitmore,96096,"40.637105, -121.906949",40.637105,-121.906949
XHSAVC3836,1971-DTCZB,1,United States,California,Yreka,96097,"41.764869, -122.671316",41.764869,-122.671316
WHOIPH8555,3374-PZLXD,1,United States,California,Blairsden Graeagle,96103,"39.783747, -120.661032",39.783747,-120.661032
DTDWPS5129,3813-DHBBB,1,United States,California,Cedarville,96104,"41.505916, -120.152505",41.505916,-120.152505
NYLGFH2465,2812-REYAT,1,United States,California,Chilcoot,96105,"39.872961, -120.198876",39.872961,-120.198876
ZZPRML1116,6518-PPLMZ,1,United States,California,Clio,96106,"39.745805, -120.580882",39.745805,-120.580882
JULWTC6997,4939-KYYPY,1,United States,California,Coleville,96107,"38.42528, -119.475741",38.42528,-119.475741
LNPCXD5937,5930-GBIWP,1,United States,California,Doyle,96109,"40.012675, -120.101857",40.012675,-120.101857
IXXVAC8689,6022-KOUQO,1,United States,California,Eagleville,96110,"41.280341, -120.150381",41.280341,-120.150381
XEGRGJ1978,2361-UPSND,1,United States,California,Herlong,96113,"40.198234, -120.18089",40.198234,-120.18089
QFRQUR9723,6035-RIIOM,1,United States,California,Janesville,96114,"40.294034, -120.512622",40.294034,-120.512622
AVJCXZ5212,9504-DSHWM,1,United States,California,Litchfield,96117,"40.507272, -120.338228",40.507272,-120.338228
XFXZDF2135,5035-BVCXS,1,United States,California,Loyalton,96118,"39.637471, -120.226338",39.637471,-120.226338
LKEWMG6839,3533-UVMOM,1,United States,California,Markleeville,96120,"38.735789, -119.85798",38.735789,-119.85798
WYAXUH6125,1478-VPOAD,1,United States,California,Calpine,96124,"39.672813, -120.456699",39.672813,-120.456699
CRAMQJ1493,9995-HOTOH,1,United States,California,Sierra City,96125,"39.600599, -120.636358",39.600599,-120.636358
FQBJWJ9243,2988-PLAHS,1,United States,California,Sierraville,96126,"39.559709, -120.345639",39.559709,-120.345639
JASUSJ6443,1371-OJCEK,1,United States,California,Standish,96128,"40.346634, -120.386422",40.346634,-120.386422
VFNCBE8962,4999-IEZLT,1,United States,California,Susanville,96130,"40.559177, -120.612113",40.559177,-120.612113
ZXYWVX8227,8883-ANODQ,1,United States,California,Termo,96132,"41.027281, -120.669427",41.027281,-120.669427
OYHPCG7976,2351-RRBUE,1,United States,California,Tulelake,96134,"41.813521, -121.492666",41.813521,-121.492666
XDYAQN1158,5980-BDHPY,1,United States,California,Wendel,96136,"40.345949, -120.081187",40.345949,-120.081187
UISUIX6628,1498-DQNRX,1,United States,California,Westwood,96137,"40.271535, -121.018087",40.271535,-121.018087
BFUING8945,9469-WEJBT,1,United States,California,Carnelian Bay,96140,"39.227434, -120.091806",39.227434,-120.091806
ELHNJI5364,2581-VKIRT,1,United States,California,Kings Beach,96143,"39.246654, -120.029273",39.246654,-120.029273
ULKYJF3896,2851-MMUTZ,1,United States,California,Tahoe Vista,96148,"39.24124, -120.054765",39.24124,-120.054765
XICLHN5817,3307-TLCUD,1,United States,California,Los Angeles,90001,"33.973616, -118.24902",33.973616,-118.24902
RLAZFG2256,6625-FLENO,1,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978
XAYCOL8985,2967-MXRAV,1,United States,California,Los Angeles,90003,"33.964131, -118.272783",33.964131,-118.272783
FEOAAE7525,8189-HBVRW,1,United States,California,Los Angeles,90005,"34.059281, -118.30742",34.059281,-118.30742
GGGTME8348,4163-KIUHY,1,United States,California,Los Angeles,90006,"34.048013, -118.293953",34.048013,-118.293953
OFOBFV8526,3500-NSDOA,1,United States,California,Los Angeles,90008,"34.008293, -118.346766",34.008293,-118.346766
YFMBQA3196,1171-TYKUR,1,United States,California,Los Angeles,90010,"34.062125, -118.315709",34.062125,-118.315709
DLTAKL7967,1219-NNDDO,1,United States,California,Los Angeles,90015,"34.039224, -118.266293",34.039224,-118.266293
OBMXDI7573,8388-DMKAE,1,United States,California,Los Angeles,90016,"34.028331, -118.354338",34.028331,-118.354338
LLZPEF3639,4403-BWPAY,1,United States,California,Los Angeles,90017,"34.052842, -118.264495",34.052842,-118.264495
HDROLM5613,9659-QEQSY,1,United States,California,Los Angeles,90018,"34.028735, -118.317236",34.028735,-118.317236
XIHIDP2788,5405-ZMYXQ,1,United States,California,Los Angeles,90019,"34.049841, -118.33846",34.049841,-118.33846
AQVSWW9612,1442-OKRJE,1,United States,California,Los Angeles,90021,"34.029043, -118.239504",34.029043,-118.239504
MBQVVO3283,4737-AQCPU,1,United States,California,Los Angeles,90022,"34.02381, -118.156582",34.02381,-118.156582
GBNJMQ5547,2808-CHTDM,1,United States,California,Los Angeles,90024,"34.066303, -118.435479",34.066303,-118.435479
YWFMYD4328,0793-TWELN,1,United States,California,Los Angeles,90026,"34.078991, -118.263804",34.078991,-118.263804
JTDDRA5543,3283-WCWXT,1,United States,California,Los Angeles,90027,"34.127194, -118.295647",34.127194,-118.295647
IEWUVB9512,5451-MHQOF,1,United States,California,Los Angeles,90031,"34.085807, -118.206617",34.085807,-118.206617
ETOYQF8824,4836-WNFNO,1,United States,California,Los Angeles,90032,"34.078821, -118.177576",34.078821,-118.177576
GCGPLU4893,9225-BZLNZ,1,United States,California,Los Angeles,90033,"34.050198, -118.210946",34.050198,-118.210946
IUPULI3951,0354-VXMJC,1,United States,California,Los Angeles,90034,"34.030578, -118.399613",34.030578,-118.399613
CPMTMV4731,4422-QVIJA,1,United States,California,Los Angeles,90035,"34.051809, -118.383843",34.051809,-118.383843
OQQWVL5847,8332-OSJDW,1,United States,California,Los Angeles,90038,"34.088017, -118.327168",34.088017,-118.327168
QIYECK4691,4735-BJKOU,1,United States,California,Los Angeles,90039,"34.110845, -118.259595",34.110845,-118.259595
YFIAZS8484,0274-JKUJR,1,United States,California,Los Angeles,90040,"33.994524, -118.149953",33.994524,-118.149953
CXVVJP9166,5740-YHGTW,1,United States,California,Los Angeles,90041,"34.137412, -118.207607",34.137412,-118.207607
OFHAQE1117,8917-SZTTJ,1,United States,California,Los Angeles,90042,"34.11572, -118.192754",34.11572,-118.192754
SSYGZN1875,1696-MZVAU,1,United States,California,Los Angeles,90043,"33.988543, -118.334081",33.988543,-118.334081
RXKRBW3476,7359-WWYJV,1,United States,California,Los Angeles,90044,"33.952714, -118.292061",33.952714,-118.292061
VZFAWJ7525,4906-ZHGPK,1,United States,California,Los Angeles,90046,"34.108455, -118.362081",34.108455,-118.362081
GWEXMJ7168,3795-GWTRD,1,United States,California,Los Angeles,90048,"34.072945, -118.37267",34.072945,-118.37267
KGASVQ3561,1298-PHBTI,1,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244
XRSWRA2696,6223-DHJGV,1,United States,California,Los Angeles,90056,"33.987945, -118.370442",33.987945,-118.370442
SLXFVE1658,6961-MJKBO,1,United States,California,Los Angeles,90057,"34.061918, -118.277939",34.061918,-118.277939
KVSKBN8844,8158-WPEZG,1,United States,California,Los Angeles,90061,"33.92128, -118.274186",33.92128,-118.274186
MKRWHG7957,0727-BNRLG,1,United States,California,Los Angeles,90064,"34.037251, -118.423573",34.037251,-118.423573
BDKGIK4568,6435-SRWBJ,1,United States,California,Los Angeles,90068,"34.137411, -118.328915",34.137411,-118.328915
TAEVQI6216,9964-WBQDJ,1,United States,California,West Hollywood,90069,"34.093781, -118.381061",34.093781,-118.381061
QHPPTY4127,6303-KFWSL,1,United States,California,Los Angeles,90071,"34.052917, -118.255178",34.052917,-118.255178
IWFVLY9415,1702-CCFNJ,1,United States,California,Los Angeles,90077,"34.102084, -118.451629",34.102084,-118.451629
KPGBKB9948,8932-CZHRQ,1,United States,California,Bell,90201,"33.970343, -118.171368",33.970343,-118.171368
QLJLBB1948,0386-CWRGM,1,United States,California,Beverly Hills,90210,"34.099891, -118.414338",34.099891,-118.414338
ALGNEJ2743,5515-RUGKN,1,United States,California,Beverly Hills,90211,"34.063947, -118.383001",34.063947,-118.383001
TEQGXG3843,0404-AHASP,1,United States,California,Beverly Hills,90212,"34.062095, -118.401508",34.062095,-118.401508
FGMDYG6234,7279-NMVJC,1,United States,California,Compton,90220,"33.88151, -118.234451",33.88151,-118.234451
HEUIPN8911,2081-VEYEH,1,United States,California,Compton,90221,"33.885811, -118.206459",33.885811,-118.206459
NGRDYX5186,9060-HJJRW,1,United States,California,Culver City,90232,"34.019323, -118.391902",34.019323,-118.391902
JFWBSQ1938,2587-YNLES,1,United States,California,Downey,90240,"33.956228, -118.120993",33.956228,-118.120993
TZHAKT1924,7398-SKNQZ,1,United States,California,Downey,90241,"33.940884, -118.128628",33.940884,-118.128628
IOTMLP2651,1958-RNRKS,1,United States,California,El Segundo,90245,"33.917145, -118.401554",33.917145,-118.401554
AIFJPO5188,5136-RGMZO,1,United States,California,Gardena,90247,"33.890853, -118.297967",33.890853,-118.297967
DTBTKA9316,8345-MVDYC,1,United States,California,Gardena,90248,"33.876482, -118.284077",33.876482,-118.284077
UHWFFH3169,8226-BXGES,1,United States,California,Gardena,90249,"33.90139, -118.315697",33.90139,-118.315697
CRLCFJ5627,1015-OWJKI,1,United States,California,Lawndale,90260,"33.88856, -118.351813",33.88856,-118.351813
UJJWNP3799,2040-XBAVJ,1,United States,California,Malibu,90263,"34.037037, -118.705803",34.037037,-118.705803
EQWWAC1572,8887-IPQNC,1,United States,California,Manhattan Beach,90266,"33.889632, -118.39737",33.889632,-118.39737
IIEUSK6262,8646-JCOMS,1,United States,California,Maywood,90270,"33.988572, -118.186565",33.988572,-118.186565
XGMECE2469,1222-KJNZD,1,United States,California,Palos Verdes Peninsula,90274,"33.788208, -118.404955",33.788208,-118.404955
AQJROW5349,0106-GHRQR,1,United States,California,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459
OCQACJ3374,3768-VHXQO,1,United States,California,Redondo Beach,90278,"33.873395, -118.37019",33.873395,-118.37019
NAQRNE4813,8952-WCVCD,1,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615
DUMUDP6775,2418-TPEUN,1,United States,California,Topanga,90290,"34.115192, -118.61017",34.115192,-118.61017
RRHWJM4313,3963-RYFNS,1,United States,California,Venice,90291,"33.991782, -118.479229",33.991782,-118.479229
KAVUBW2593,8540-ZQGEA,1,United States,California,Playa Del Rey,90293,"33.947305, -118.439841",33.947305,-118.439841
RJMVKS9929,4137-JOPHL,1,United States,California,Inglewood,90302,"33.975332, -118.355252",33.975332,-118.355252
YPRBRQ8514,7801-CEDNV,1,United States,California,Inglewood,90304,"33.936827, -118.359824",33.936827,-118.359824
QQQMDB7748,3658-QQJYD,1,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231
DGANHK6116,1803-BGNBD,1,United States,California,Santa Monica,90402,"34.035849, -118.503508",34.035849,-118.503508
ACGZFC2786,6950-TWMYB,1,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222
MMTXPS8381,5848-FHRFC,1,United States,California,Santa Monica,90405,"34.005439, -118.477507",34.005439,-118.477507
KNZGLS6256,2243-FNMMI,1,United States,California,Torrance,90501,"33.833699, -118.314387",33.833699,-118.314387
VQLIAP6272,2511-MORQY,1,United States,California,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062
RDXJYR3442,5356-KZCKT,1,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714
MVWFFE5352,9470-XCCEM,1,United States,California,Torrance,90504,"33.867257, -118.330794",33.867257,-118.330794
WCMFEH6915,6519-CFDBX,1,United States,California,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957
PCAEQP7674,3902-MIVLE,1,United States,California,Whittier,90601,"34.007353, -118.033683",34.007353,-118.033683
NXWGGO3781,0409-WTMPL,1,United States,California,Whittier,90602,"33.972119, -118.020188",33.972119,-118.020188
GWOYFD3856,8763-KIAFH,1,United States,California,Whittier,90603,"33.945318, -117.992066",33.945318,-117.992066
YICCDL7928,3669-WHAFY,1,United States,California,Whittier,90604,"33.929704, -118.01208",33.929704,-118.01208
QLJNRJ8769,3055-VTCGS,1,United States,California,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222
KQWVDA8641,3144-KMTWZ,1,United States,California,Whittier,90606,"33.976678, -118.065875",33.976678,-118.065875
JKWXML1333,2007-QVGAW,1,United States,California,Cypress,90630,"33.818477, -118.038307",33.818477,-118.038307
JZNPEK9696,5207-PLSTK,1,United States,California,La Habra,90631,"33.940619, -117.9513",33.940619,-117.9513
IDANAJ5337,2155-AMQRX,1,United States,California,Norwalk,90650,"33.905963, -118.08263",33.905963,-118.08263
CROGTT3863,6181-AXXYF,1,United States,California,Pico Rivera,90660,"33.989524, -118.089299",33.989524,-118.089299
CLGBSA5915,5091-HFAZW,1,United States,California,Santa Fe Springs,90670,"33.933565, -118.062611",33.933565,-118.062611
JWPYPI4983,1568-LJSZU,1,United States,California,Harbor City,90710,"33.798266, -118.300237",33.798266,-118.300237
BWHXNQ4962,7416-CKTEP,1,United States,California,Lakewood,90715,"33.841027, -118.078097",33.841027,-118.078097
HJKIJX9398,2586-CWXVV,1,United States,California,Hawaiian Gardens,90716,"33.830431, -118.074071",33.830431,-118.074071
ZHZAAK1618,2348-KCJLT,1,United States,California,Los Alamitos,90720,"33.79499, -118.065591",33.79499,-118.065591
AIXXJL2774,8401-EMUWF,1,United States,California,Paramount,90723,"33.897122, -118.164432",33.897122,-118.164432
MSIWAG2728,4193-IBKSW,1,United States,California,San Pedro,90731,"33.736387, -118.284363",33.736387,-118.284363
JCSEJD5645,5377-NDTOU,1,United States,California,San Pedro,90732,"33.744119, -118.31448",33.744119,-118.31448
HEYQBF7381,2474-LCNUE,1,United States,California,Sunset Beach,90742,"33.719221, -118.073596",33.719221,-118.073596
MMWIJC3596,0839-QNXME,1,United States,California,Surfside,90743,"33.728273, -118.085304",33.728273,-118.085304
QTGXLH3562,3506-OVLKD,1,United States,California,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263
UNPEEJ9892,6650-VJONK,1,United States,California,Carson,90746,"33.859171, -118.252272",33.859171,-118.252272
ACPRDG8962,2178-PMGCJ,1,United States,California,Long Beach,90802,"33.752524, -118.210737",33.752524,-118.210737
GKYIEC4632,7492-TAFJD,1,United States,California,Long Beach,90803,"33.760458, -118.129725",33.760458,-118.129725
LPIBMO8717,2773-MADBQ,1,United States,California,Long Beach,90804,"33.783047, -118.1486",33.783047,-118.1486
ZXRVJM8818,6016-LVTJQ,1,United States,California,Long Beach,90805,"33.864622, -118.179626",33.864622,-118.179626
YRYXMZ3634,7860-KSUGX,1,United States,California,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971
GQQEKF8775,8966-KZXXA,1,United States,California,Long Beach,90807,"33.830099, -118.182239",33.830099,-118.182239
FYIRQZ4467,5149-QYTTU,1,United States,California,Long Beach,90814,"33.771612, -118.143866",33.771612,-118.143866
NYSOJM2841,2085-BOJKI,1,United States,California,Long Beach,90822,"33.778436, -118.118648",33.778436,-118.118648
RJGXDB3376,0817-HSUSE,1,United States,California,Altadena,91001,"34.196837, -118.142236",34.196837,-118.142236
LZBRRQ3932,5442-PPTJY,1,United States,California,Arcadia,91006,"34.137319, -118.029837",34.137319,-118.029837
NSUACV6948,1927-QEWMY,1,United States,California,Arcadia,91007,"34.128284, -118.047732",34.128284,-118.047732
EMVODN3873,1663-MHLHE,1,United States,California,Duarte,91010,"34.145695, -117.95982",34.145695,-117.95982
UXVLXG5991,4450-MDZFX,1,United States,California,Monrovia,91016,"34.1528, -118.000482",34.1528,-118.000482
OWGKZU5244,6701-DHKWQ,1,United States,California,Montrose,91020,"34.2112, -118.230625",34.2112,-118.230625
JPEKEA4311,7554-AKDQF,1,United States,California,Sierra Madre,91024,"34.168686, -118.057505",34.168686,-118.057505
IOFZAS2246,0794-YVSGE,1,United States,California,Pasadena,91101,"34.146635, -118.139225",34.146635,-118.139225
ZRXCYL5929,5423-BHIXO,1,United States,California,Pasadena,91103,"34.167465, -118.165327",34.167465,-118.165327
FVQEVQ2173,6908-VVYHM,1,United States,California,Pasadena,91104,"34.165383, -118.123752",34.165383,-118.123752
XHBERX4514,2959-EEXWB,1,United States,California,Pasadena,91105,"34.13946, -118.166649",34.13946,-118.166649
OOVDAJ7236,1839-UMACK,1,United States,California,Pasadena,91106,"34.139402, -118.128658",34.139402,-118.128658
YVWBMP4576,3030-YDNRM,1,United States,California,Pasadena,91107,"34.159007, -118.087353",34.159007,-118.087353
FVWJPD8194,7321-KKSDU,1,United States,California,San Marino,91108,"34.122671, -118.112911",34.122671,-118.112911
BCDMBN3778,8286-AFUYI,1,United States,California,Glendale,91203,"34.153338, -118.262974",34.153338,-118.262974
HQDHCM8146,8356-WUAOJ,1,United States,California,Glendale,91205,"34.13658, -118.245839",34.13658,-118.245839
HHHLOK5634,9350-ZXYJC,1,United States,California,La Crescenta,91214,"34.239636, -118.245259",34.239636,-118.245259
GUJWCB9698,8958-JPTRR,1,United States,California,Calabasas,91302,"34.130861, -118.68346",34.130861,-118.68346
OTJRXA9183,6959-GQEGV,1,United States,California,Canoga Park,91303,"34.19829, -118.602203",34.19829,-118.602203
ZXJKFF3146,3173-WSSUE,1,United States,California,Canoga Park,91304,"34.224377, -118.632656",34.224377,-118.632656
WIBBHH7335,1265-HVPZB,1,United States,California,Winnetka,91306,"34.209532, -118.577563",34.209532,-118.577563
